isin,name,ticker,size,asset_class,currency,domicile_country,hedged,dividends,ter,number_of_holdings,index,symbol,Fund size,Volatility,1 year,3 year,5 year
IE0008D0AIU9,BNP Paribas Easy MSCI World Equal Weight Select UCITS ETF EUR Acc,ESAE,30.0,equity,EUR,Ireland,False,Accumulating,0.2,1048.0,MSCI World Equal Weighted Ex Business Involvement Screens Select,,EUR 34 m,9.25%,+23.67%,-,-
IE0008FB2WZ1,BNP Paribas Easy MSCI World Min TE UCITS ETF USD Acc,ASRW,124.0,equity,USD,Ireland,False,Accumulating,0.16,1025.0,MSCI World Select Filtered Min TE,,EUR 430 m,11.32%,+30.00%,-,-
IE0008JXFQK8,HSBC PLUS USA Equity Quant Active UCITS ETF USD Acc,H41Z,74.0,equity,USD,Ireland,False,Accumulating,0.15,315.0,HSBC PLUS USA Equity Quant Active,,EUR 76 m,-,-,-,-
IE0008M1R3N4,Franklin US Mega Cap 100 UCITS ETF Acc,USMC,90.0,equity,USD,Ireland,False,Accumulating,0.09,101.0,Solactive US Mega Cap 100 Select,,EUR 98 m,-,-,-,-
IE0008RX29L5,Invesco Wind Energy UCITS ETF Acc,WDEY,6.0,equity,USD,Ireland,False,Accumulating,0.6,71.0,WilderHill Wind Energy,,EUR 11 m,16.87%,+81.53%,+55.85%,-
IE0008YN0OY8,Xtrackers MSCI World Minimum Volatility ESG UCITS ETF 1C,XWEB,16.0,equity,USD,Ireland,False,Accumulating,0.25,275.0,MSCI World Minimum Volatility Low Carbon SRI Screened Select,,EUR 17 m,7.85%,+8.26%,-,-
IE00094GSCQ4,Xtrackers World Equity Enhanced Active UCITS ETF 1C,XEEW,309.0,equity,USD,Ireland,False,Accumulating,0.25,346.0,Xtrackers World Equity Enhanced Active,,EUR 364 m,-,-,-,-
IE00099GAJC6,iShares MSCI China A UCITS ETF EUR Hedged (Acc),CNYE,344.0,equity,EUR,Ireland,True,Accumulating,0.45,385.0,MSCI China A Inclusion (EUR Hedged),,EUR 130 m,14.57%,+27.21%,+20.59%,-
IE0009DRDY20,Amundi Prime Global UCITS ETF Acc,F50A,1093.0,equity,USD,Ireland,False,Accumulating,0.05,1388.0,Solactive GBS Developed Markets Large & Mid Cap,,"EUR 1,591 m",11.22%,+30.83%,-,-
IE0009EGAHL0,Invesco US Enhanced Equity UCITS ETF Acc,IQUA,51.0,equity,USD,Ireland,False,Accumulating,0.16,233.0,Invesco US Enhanced Equity,,EUR 63 m,-,-,-,-
IE0009QS7W62,iShares MSCI World Health Care Sector Advanced UCITS ETF USD (Acc),CBUR,161.0,equity,USD,Ireland,False,Accumulating,0.18,117.0,MSCI World Health Care Advanced Select 20 35 Capped,,EUR 270 m,13.73%,+7.69%,+0.22%,-
IE0009TJ5T70,JPMorgan Carbon Transition Global Equity (CTB) UCITS ETF EUR (acc),JPEC,131.0,equity,EUR,Ireland,False,Accumulating,0.19,359.0,Solactive JP Morgan Asset Management Carbon Transition Global Equity,,EUR 130 m,11.39%,+27.23%,-,-
IE0009VWHAE6,iShares US Equity Enhanced Active UCITS ETF USD (Acc),USEE,906.0,equity,USD,Ireland,False,Accumulating,0.2,254.0,iShares US Equity Enhanced Active,,EUR 999 m,13.19%,+33.64%,-,-
IE0009W21NT4,UBS MSCI World Selection UCITS ETF hEUR acc,CSY7,44.0,equity,EUR,Ireland,True,Accumulating,0.18,649.0,MSCI World Selection (EUR Hedged),CSY7.DE,EUR 42 m,11.67%,+33.15%,-,-
IE0009WWNY77,UBS S&P 500 Climate Transition ESG UCITS ETF hEUR acc,BCFG,1.0,equity,EUR,Ireland,True,Accumulating,0.1,309.0,S&P 500® Climate Transition Base ESG (EUR Hedged),,EUR 1 m,12.52%,+29.56%,-,-
IE0009Y1MQJ2,iShares World Equity Factor Rotation Active UCITS ETF USD (Acc),FCRN,244.0,equity,USD,Ireland,False,Accumulating,0.3,148.0,iShares World Equity Factor Rotation Active,,EUR 225 m,11.94%,+29.58%,-,-
IE0009YQE5W1,JPMorgan UK Equity Core UCITS ETF GBP (acc),JUKC,416.0,equity,GBP,Ireland,False,Accumulating,0.25,144.0,JP Morgan UK Equity Core,,EUR 464 m,10.71%,+31.66%,+54.25%,-
IE000A0GH076,BNP Paribas Easy MSCI World UCITS ETF EUR Acc,ESAN,63.0,equity,EUR,Ireland,False,Accumulating,0.05,1319.0,MSCI World,,EUR 114 m,-,-,-,-
IE000A7N3IV0,JPMorgan All Country Research Enhanced Index Equity Active UCITS ETF USD (acc),JRWA,172.0,equity,USD,Ireland,False,Accumulating,0.25,1032.0,JP Morgan All Country Research Enhanced Index Equity Active,,EUR 179 m,10.68%,+32.07%,-,-
IE000A89Y2G7,iShares MSCI World Utilities Sector Advanced UCITS ETF USD (Acc),WUTS,7.0,equity,USD,Ireland,False,Accumulating,0.18,55.0,MSCI World Utilities Advanced Select 20 35 Capped,,EUR 11 m,-,-,-,-
IE000ALI2E45,BNP Paribas Easy MSCI World Equal Weight Select UCITS ETF USD Acc,ESAF,22.0,equity,USD,Ireland,False,Accumulating,0.2,1048.0,MSCI World Equal Weighted Ex Business Involvement Screens Select,,EUR 23 m,9.31%,+23.86%,-,-
IE000AN3AFZ1,Jupiter Origin Global Smaller Companies Active UCITS ETF (Acc),JOGS,1.0,equity,USD,Ireland,False,Accumulating,0.45,181.0,Jupiter Origin Global Smaller Companies Active,,EUR 16 m,-,-,-,-
IE000ANHU3J3,JPMorgan Global Emerging Markets Research Enhanced Index Equity SRI Paris Aligned Active UCITS ETF USD (acc),JMES,116.0,equity,USD,Ireland,False,Accumulating,0.3,280.0,JP Morgan Global Emerging Markets Research Enhanced Index Equity SRI Paris Aligned Active,,EUR 139 m,17.06%,+51.66%,-,-
IE000ATRYEA4,iShares MSCI USA SRI UCITS ETF EUR Hedged (Acc),CEMI,6.0,equity,EUR,Ireland,True,Accumulating,0.23,153.0,MSCI USA SRI Select Reduced Fossil Fuels (EUR Hedged),,EUR 12 m,-,-,-,-
IE000AV35A01,JPMorgan Global Emerging Markets Research Enhanced Index Equity SRI Paris Aligned Active UCITS ETF EUR (acc),JESM,2.0,equity,EUR,Ireland,False,Accumulating,0.3,280.0,JP Morgan Global Emerging Markets Research Enhanced Index Equity SRI Paris Aligned Active,,EUR 2 m,17.01%,+51.71%,-,-
IE000AZOUN82,Franklin MSCI World Catholic Principles UCITS ETF USD Capitalisation,FLXA,149.0,equity,USD,Ireland,False,Accumulating,0.27,629.0,MSCI World Select Catholic Principles ESG Universal and Low Carbon,,EUR 129 m,13.33%,+32.37%,-,-
IE000AZV0AS3,Amundi MSCI World IMI Value Advanced UCITS ETF Acc,WMMS,193.0,equity,USD,Ireland,False,Accumulating,0.25,344.0,MSCI World IMI Value Advanced Target,,EUR 449 m,11.67%,+36.55%,-,-
IE000BAF6X29,UBS MSCI Pacific ex Japan IMI Socially Responsible UCITS ETF hEUR acc,PEXE,2.0,equity,EUR,Ireland,True,Accumulating,0.22,137.0,MSCI Pacific ex Japan IMI Extended SRI Low Carbon Select 5% Issuer Capped (EUR Hedged),,EUR 2 m,11.10%,+15.80%,+27.27%,-
IE000BI8OT95,Amundi Core MSCI World UCITS ETF Acc,MWRE,12149.0,equity,USD,Ireland,False,Accumulating,0.12,1321.0,MSCI World,,"EUR 12,649 m",11.34%,+30.40%,-,-
IE000BKMMHF9,UBS MSCI Pacific ex Japan IMI Socially Responsible UCITS ETF USD acc,BCFB,4.0,equity,USD,Ireland,False,Accumulating,0.19,137.0,MSCI Pacific ex Japan IMI Extended SRI Low Carbon Select 5% Issuer Capped,,EUR 1 m,12.19%,+22.53%,+27.92%,-
IE000BO2Y0T8,Xtrackers MSCI Nordic UCITS ETF 1C,XMN1,41.0,equity,EUR,Ireland,False,Accumulating,0.3,80.0,MSCI Nordic Countries,,EUR 45 m,15.18%,+22.24%,-,-
IE000BRM9046,Invesco Defence Innovation UCITS ETF Acc,IVDF,98.0,equity,USD,Ireland,False,Accumulating,0.35,56.0,S&P Kensho Global Future Defense,,EUR 115 m,23.22%,+80.86%,-,-
IE000BXC49I6,JPMorgan Global Research Enhanced Index Equity SRI Paris Aligned UCITS ETF USD (acc),JGSC,213.0,equity,USD,Ireland,False,Accumulating,0.25,423.0,JP Morgan Global Research Enhanced Index Equity SRI Paris Aligned,,EUR 345 m,11.17%,+28.18%,-,-
IE000BZ1HVL2,SPDR MSCI World UCITS ETF EUR Hedged (Acc),SPFH,688.0,equity,EUR,Ireland,True,Accumulating,0.17,1311.0,MSCI World (EUR Hedged),,EUR 695 m,11.33%,+32.58%,-,-
IE000BZFW5H7,JPMorgan Active US Equity UCITS ETF EUR Hedged (acc),JAUH,5.0,equity,EUR,Ireland,True,Accumulating,0.4,74.0,JPMorgan Active US Equity (EUR Hedged),,EUR 3 m,12.94%,+28.80%,-,-
IE000C5YJ791,iShares MSCI USA Leaders UCITS ETF USD (Acc),ULDE,13.0,equity,USD,Ireland,False,Accumulating,0.12,279.0,MSCI USA Leaders Select,,EUR 13 m,13.22%,+30.13%,-,-
IE000C692SN6,HSBC MSCI World Small Cap Screened UCITS ETF USD (Acc),H41G,124.0,equity,USD,Ireland,False,Accumulating,0.25,1140.0,MSCI World Small Cap Selection Screens,,EUR 128 m,12.70%,+31.92%,+37.77%,-
IE000C7DDDX4,Franklin FTSE Saudi Arabia UCITS ETF,FLXS,3.0,equity,USD,Ireland,False,Accumulating,0.39,70.0,FTSE Saudi Arabia 30/18 Capped,,EUR 9 m,13.77%,+1.39%,-,-
IE000CBYU7J5,L&G Emerging Markets ESG Exclusions Paris Aligned UCITS ETF USD Accumulating ETF,BATI,112.0,equity,USD,Ireland,False,Accumulating,0.25,1282.0,Foxberry Sustainability Consensus Emerging Markets,,EUR 117 m,17.29%,+54.59%,-,-
IE000CFH1JX2,iShares Global Water UCITS ETF USD (Acc),6II0,48.0,equity,USD,Ireland,False,Accumulating,0.65,63.0,S&P Global Water,,EUR 52 m,11.56%,+15.50%,+29.97%,-
IE000CK5G8J7,iShares Global Infrastructure UCITS ETF USD (Acc),CBUX,78.0,equity,USD,Ireland,False,Accumulating,0.65,265.0,FTSE Global Core Infrastructure,,EUR 119 m,10.09%,+13.44%,+24.68%,-
IE000CL68Z69,Amundi MSCI World Climate Paris Aligned UCITS ETF Acc,PABW,1380.0,equity,USD,Ireland,False,Accumulating,0.2,499.0,MSCI World Climate Paris Aligned Filtered,PABW.BE,"EUR 1,309 m",11.95%,+26.22%,-,-
IE000CM02H85,Franklin FTSE Taiwan UCITS ETF SINGLCLASS,FLXT,141.0,equity,USD,Ireland,False,Accumulating,0.19,128.0,FTSE Taiwan 30/18 Capped,,EUR 224 m,25.02%,+99.66%,+132.37%,-
IE000CN8T855,JPMorgan US Research Enhanced Index Equity (ESG) UCITS ETF EUR Hedged (acc),JUHE,1074.0,equity,EUR,Ireland,True,Accumulating,0.2,240.0,JP Morgan US Research Enhanced Index Equity (ESG) (EUR Hedged),,"EUR 1,073 m",12.95%,+32.83%,+68.03%,-
IE000COQKPO9,Invesco Nasdaq-100 ESG UCITS ETF Acc,N1ES,2040.0,equity,USD,Ireland,False,Accumulating,0.25,91.0,Nasdaq 100® ESG,,"EUR 1,784 m",17.12%,+42.05%,+93.34%,-
IE000CQQ22C8,JPMorgan Active US Value UCITS ETF EUR Hedged (acc),JPVE,4.0,equity,EUR,Ireland,True,Accumulating,0.49,153.0,JPMorgan Active US Value (EUR Hedged),,EUR 4 m,12.64%,+25.42%,-,-
IE000CR7DJI8,iShares S&P 500 Scored and Screened UCITS ETF EUR Hedged (Acc),CBUM,317.0,equity,EUR,Ireland,True,Accumulating,0.1,314.0,S&P 500 Scored & Screened (EUR Hedged),,EUR 276 m,12.50%,+34.63%,+67.61%,-
IE000CVOSY02,Franklin FTSE Developed World UCITS ETF USD Capitalisation,DWLD,17.0,equity,USD,Ireland,False,Accumulating,0.09,1416.0,FTSE Developed,,EUR 17 m,10.73%,+32.06%,-,-
IE000CXVOXQ1,WisdomTree US Quality Dividend Growth UCITS ETF - EUR Hedged Acc,WDGE,41.0,equity,EUR,Ireland,True,Accumulating,0.35,300.0,WisdomTree US Quality Dividend Growth (EUR Hedged),,EUR 51 m,11.34%,+22.90%,-,-
IE000CY30YV9,First Trust US Momentum UCITS ETF Class A Accumulation,FTGM,71.0,equity,USD,Ireland,False,Accumulating,0.6,180.0,iNDEX US Momentum,,EUR 74 m,15.93%,+40.07%,-,-
IE000D0T0BO1,Franklin FTSE Japan UCITS ETF (Acc),FLXJ,9.0,equity,JPY,Ireland,False,Accumulating,0.09,485.0,FTSE Japan,,EUR 9 m,17.58%,+34.57%,-,-
IE000D5R9C23,iShares Asia ex Japan Equity Enhanced Active UCITS ETF USD (Acc),AZEH,64.0,equity,USD,Ireland,False,Accumulating,0.3,289.0,iShares Asia ex Japan Equity Enhanced Active,,EUR 69 m,18.56%,+53.50%,-,-
IE000D8FCSD8,iShares Listed Private Equity UCITS ETF USD (Acc),CBUW,91.0,equity,USD,Ireland,False,Accumulating,0.75,94.0,S&P Listed Private Equity,,EUR 79 m,18.14%,+2.37%,+43.71%,-
IE000D8XC064,iShares World Equity Enhanced Active UCITS ETF USD (Acc),WOEE,1246.0,equity,USD,Ireland,False,Accumulating,0.3,566.0,iShares World Equity Enhanced Active,,"EUR 1,566 m",11.07%,+32.49%,-,-
IE000DNSAS54,Xtrackers MSCI Emerging Markets Climate Transition UCITS ETF 1C,XEMC,119.0,equity,USD,Ireland,False,Accumulating,0.16,685.0,MSCI Emerging Markets Select Sustainability Screened CTB,,EUR 107 m,16.41%,+48.73%,-,-
IE000DR59CI3,iShares Energy Storage & Hydrogen UCITS ETF USD (Acc),STOR,10.0,equity,USD,Ireland,False,Accumulating,0.5,59.0,STOXX Global Energy Storage and Hydrogen,,EUR 21 m,22.58%,+116.37%,-,-
IE000DSDL3Z6,JPMorgan All Country Research Enhanced Index Equity Active UCITS ETF CHF Hedged (acc),JRWC,2.0,equity,CHF,Ireland,True,Accumulating,0.25,1032.0,JP Morgan All Country Research Enhanced Index Equity Active (CHF Hedged),,EUR 3 m,11.42%,+28.73%,-,-
IE000DVHJV46,Xtrackers S&P 500 Market Leaders UCITS ETF 1C,XUML,4.0,equity,USD,Ireland,False,Accumulating,0.25,51.0,S&P 500 Market Leaders,,EUR 4 m,-,-,-,-
IE000DVLBQ03,iShares S&P 500 Equal Weight UCITS ETF EUR Hedged (Acc),EFRW,142.0,equity,EUR,Ireland,True,Accumulating,0.17,504.0,S&P 500® Equal Weight (EUR Hedged),,EUR 296 m,-,-,-,-
IE000E0V65D8,Xtrackers World Biodiversity Focus SRI UCITS ETF 1C,XBI0,16.0,equity,USD,Ireland,False,Accumulating,0.3,672.0,ISS STOXX® Developed World Biodiversity Focus SRI,,EUR 16 m,11.36%,+27.74%,-,-
IE000E66LX20,AXA IM ACT Climate Equity UCITS ETF EUR Hedged Acc,ACLE,134.0,equity,EUR,Ireland,True,Accumulating,0.7,98.0,AXA IM ACT Climate Equity (EUR Hedged),,EUR 6 m,12.58%,+34.14%,+51.36%,-
IE000E6TPCH9,Invesco S&P 500 Quality UCITS ETF Acc,QSPA,4.0,equity,USD,Ireland,False,Accumulating,0.2,97.0,S&P 500 Quality,,EUR 16 m,-,-,-,-
IE000E7EI9P0,Amundi S&P Global Information Technology ESG UCITS ETF DR EUR (A),WELU,607.0,equity,EUR,Ireland,False,Accumulating,0.18,108.0,S&P Developed Ex-Korea LargeMidCap Sustainability Enhanced Information Technology,,EUR 799 m,20.40%,+47.41%,+102.52%,-
IE000E9W0ID3,iShares MSCI Global Telecommunication Services UCITS ETF USD (Acc),F4R0,6.0,equity,USD,Ireland,False,Accumulating,0.35,51.0,MSCI ACWI Telecommunication Services Screened 35/20 Capped,,EUR 9 m,12.99%,+8.26%,-,-
IE000EBPC0Z7,Franklin MSCI China Paris Aligned Climate UCITS ETF ,FVCH,7.0,equity,USD,Ireland,False,Accumulating,0.22,108.0,MSCI China Climate Paris Aligned,,EUR 8 m,18.20%,+12.02%,+2.92%,-
IE000EFHIFG3,Amundi S&P Global Communication Services ESG UCITS ETF DR EUR (A),WELX,247.0,equity,EUR,Ireland,False,Accumulating,0.18,52.0,S&P Developed Ex-Korea LargeMidCap Sustainability Enhanced Communication Services,,EUR 297 m,16.01%,+37.98%,+94.79%,-
IE000EJ2EHO7,UBS Factor MSCI World Selection Minimum Volatility UCITS ETF USD acc,CSY9,238.0,equity,USD,Ireland,False,Accumulating,0.25,192.0,MSCI World Selection Minimum Volatility,CSY9.DE,EUR 237 m,8.53%,+4.48%,-,-
IE000ER61U30,Xtrackers MSCI Europe Small Cap ESG UCITS ETF 1C Capitalisation,XZSE,7.0,equity,EUR,Ireland,False,Accumulating,0.25,633.0,MSCI Europe Small Cap Low Carbon SRI Screened Select,,EUR 7 m,-,-,-,-
IE000F0DNOJ1,UBS MSCI World Selection UCITS ETF hCHF acc,WDESGC,269.0,equity,CHF,Ireland,True,Accumulating,0.18,649.0,MSCI World Selection (CHF Hedged),,EUR 270 m,12.13%,+26.66%,-,-
IE000F354Q61,Xtrackers MSCI World Small Cap UCITS ETF 1C,XSWC,81.0,equity,USD,Ireland,False,Accumulating,0.25,633.0,MSCI World Small Cap,,EUR 87 m,-,-,-,-
IE000F60HVH9,Amundi MSCI USA Screened UCITS ETF Acc,USAS,426.0,equity,USD,Ireland,False,Accumulating,0.05,490.0,MSCI USA Screened Select ex Thermal Coal,CCUSAS.MI,EUR 635 m,-,-,-,-
IE000F7TZ3H9,JPMorgan US Research Enhanced Index Equity SRI Paris Aligned UCITS ETF CHF Hedged (acc),JSHC,8.0,equity,CHF,Ireland,True,Accumulating,0.2,178.0,JP Morgan US Research Enhanced Index Equity SRI Paris Aligned (CHF Hedged),,EUR 9 m,13.63%,+22.38%,-,-
IE000FCGBU62,Amundi S&P Global Materials ESG UCITS ETF DR EUR (A),WELI,693.0,equity,EUR,Ireland,False,Accumulating,0.18,77.0,S&P Developed Ex-Korea LargeMidCap Sustainability Enhanced Materials,,EUR 712 m,14.11%,+42.14%,+39.44%,-
IE000FF2EBQ8,BNP Paribas Easy ECPI Global ESG Infrastructure UCITS ETF EUR Capitalisation,XU61,342.0,equity,EUR,Ireland,False,Accumulating,0.31,100.0,ECPI Global ESG Infrastructure Equity,XU61.BE,EUR 447 m,8.81%,+31.38%,-,-
IE000FJJZA01,SPDR S&P 500 Quality Aristocrats UCITS ETF USD Unhedged (Acc),QUS5,568.0,equity,USD,Ireland,False,Accumulating,0.25,100.0,S&P 500 Quality FCF Aristocrats,,EUR 658 m,13.16%,+26.40%,-,-
IE000FNVOB27,HSBC MSCI Emerging Markets Climate Paris Aligned UCITS ETF,HP8E,30.0,equity,USD,Ireland,False,Accumulating,0.18,340.0,MSCI Emerging Markets Climate Paris Aligned,,EUR 31 m,16.07%,+47.73%,+54.36%,-
IE000FSN19U2,Amundi Core MSCI USA UCITS ETF Acc,WEBH,2717.0,equity,USD,Ireland,False,Accumulating,0.03,545.0,MSCI USA,,"EUR 2,877 m",13.50%,+30.70%,+65.96%,+78.90%
IE000G2LIHG9,iShares MSCI USA Screened UCITS ETF EUR Hedged (Acc),SAUA,924.0,equity,EUR,Ireland,True,Accumulating,0.1,495.0,MSCI USA Screened (EUR Hedged),,EUR 723 m,13.72%,+34.29%,+72.20%,-
IE000GLIXPP3,AXA IM MSCI Emerging Markets Equity PAB UCITS ETF USD Acc,AIQT,19.0,equity,USD,Ireland,False,Accumulating,0.24,296.0,MSCI Emerging Markets Climate Paris Aligned,,EUR 21 m,15.95%,+47.19%,-,-
IE000GOJO2A3,Vanguard ESG Developed Asia Pacific All Cap UCITS ETF (USD) Accumulating,V3PA,202.0,equity,USD,Ireland,False,Accumulating,0.17,1998.0,FTSE Developed Asia Pacific All Cap Choice,,EUR 233 m,18.33%,+46.84%,+57.61%,-
IE000H1H16W5,iShares MSCI World Value Factor Advanced UCITS ETF USD (Acc),CBUI,351.0,equity,USD,Ireland,False,Accumulating,0.25,241.0,MSCI World Value Advanced Select,,EUR 399 m,11.66%,+42.80%,+65.32%,-
IE000H7PE775,Amundi Core MSCI World UCITS ETF EUR Hedged Acc,MWHE,46.0,equity,EUR,Ireland,True,Accumulating,0.14,1321.0,MSCI World (EUR Hedged),,EUR 55 m,-,-,-,-
IE000HARJEE2,iShares Core FTSE 100 UCITS ETF EUR Hedged (Acc),CEB4,42.0,equity,EUR,Ireland,True,Accumulating,0.1,102.0,FTSE 100 (EUR Hedged),,EUR 56 m,14.43%,+30.75%,-,-
IE000HT7E0B1,Xtrackers Nordic Net Zero Pathway Paris Aligned UCITS ETF 1C,XNZN,156.0,equity,EUR,Ireland,False,Accumulating,0.15,180.0,Solactive ISS ESG Nordic Investable Universe Net Zero Pathway,,EUR 77 m,14.87%,+10.80%,-,-
IE000I5MBLC4,JPMorgan US Research Enhanced Index Equity SRI Paris Aligned UCITS ETF EUR (acc),JEUS,65.0,equity,EUR,Ireland,False,Accumulating,0.2,178.0,JP Morgan US Research Enhanced Index Equity SRI Paris Aligned,,EUR 36 m,13.71%,+26.93%,-,-
IE000I8IKC59,Invesco MSCI Japan ESG Climate Paris Aligned UCITS ETF Acc,PAUJ,62.0,equity,USD,Ireland,False,Accumulating,0.15,55.0,MSCI Japan ESG Climate Paris Aligned Benchmark Select,,EUR 56 m,18.67%,+19.69%,+28.33%,-
IE000I8KRLL9,iShares MSCI Global Semiconductors UCITS ETF USD (Acc),SEC0,1679.0,equity,USD,Ireland,False,Accumulating,0.35,252.0,MSCI ACWI IMI Semiconductors & Semiconductor Equipment ESG Screened Select Capped,,"EUR 2,423 m",25.94%,+153.40%,+202.08%,-
IE000I9HGDZ3,Xtrackers MSCI World Screened UCITS ETF 1C,XWSC,64.0,equity,USD,Ireland,False,Accumulating,0.19,1178.0,MSCI World Select Screened,,EUR 63 m,-,-,-,-
IE000IDLWOL4,Xtrackers S&P 500 Equal Weight Scored & Screened UCITS ETF 2C - EUR Hedged,XEWE,687.0,equity,EUR,Ireland,True,Accumulating,0.22,279.0,S&P 500 Equal Weight Scored & Screened (EUR Hedged),,EUR 913 m,13.16%,+26.87%,-,-
IE000IF5WTI9,Ossiam Bloomberg USA PAB UCITS ETF 1A/A (USD),OP7U,2.0,equity,USD,Ireland,False,Accumulating,0.12,364.0,Bloomberg PAB US Large & Mid Cap,,EUR 2 m,13.35%,+23.62%,-,-
IE000IIED424,Ossiam Bloomberg USA PAB UCITS ETF 1A (EUR),OP7E,415.0,equity,EUR,Ireland,False,Accumulating,0.12,364.0,Bloomberg PAB US Large & Mid Cap,,EUR 352 m,13.26%,+23.53%,+52.42%,-
IE000IISJT64,SPDR S&P Developed Quality Aristocrats UCITS ETF USD Unhedged (Acc),QDEV,44.0,equity,USD,Ireland,False,Accumulating,0.35,100.0,S&P Developed Quality FCF Aristocrats,,EUR 34 m,12.42%,+23.44%,-,-
IE000IM4K4K2,Franklin AI Metaverse and Blockchain UCITS ETF,FLRA,18.0,equity,USD,Ireland,False,Accumulating,0.3,75.0,Solactive Global Metaverse Innovation,,EUR 16 m,23.65%,+40.26%,+80.77%,-
IE000IP0UC52,Amundi MSCI USA ESG Selection UCITS ETF EUR Hedged Acc,SADH,269.0,equity,EUR,Ireland,True,Accumulating,0.17,286.0,MSCI USA ESG Selection P-Series 5% Issuer Capped (EUR Hedged),SADH.DE,EUR 205 m,14.19%,+27.73%,+57.07%,+48.87%
IE000IVQPCG4,Ossiam Bloomberg World PAB UCITS ETF 1A (EUR),EUP0,116.0,equity,EUR,Ireland,False,Accumulating,0.2,698.0,Bloomberg PAB Developed Market,,EUR 112 m,10.92%,+23.48%,-,-
IE000IX54FW5,iShares US Equity Enhanced Active UCITS ETF GBP Hedged (Acc),Z1J0,0.0,equity,GBP,Ireland,True,Accumulating,0.2,254.0,iShares US Equity Enhanced Active (GBP Hedged),,EUR 0 m,14.22%,+36.41%,-,-
IE000IY9QFN9,Fidelity US Fundamental Large Cap Core UCITS ETF ACC-USD,FFLC,205.0,equity,USD,Ireland,False,Accumulating,0.38,97.0,Fidelity US Fundamental Large Cap Core,,EUR 205 m,-,-,-,-
IE000J80JTL1,First Trust Nasdaq Clean Edge Smart Grid Infrastructure UCITS ETF Acc,GRID,1079.0,equity,USD,Ireland,False,Accumulating,0.63,103.0,Nasdaq OMX Clean Edge Smart Grid Infrastructure,,"EUR 1,575 m",15.64%,+58.09%,+80.42%,-
IE000JCGTOP1,Ossiam Bloomberg USA PAB UCITS ETF 1A (EUR Hedged),OP7H,1.0,equity,EUR,Ireland,True,Accumulating,0.15,364.0,Bloomberg PAB US Large & Mid Cap (EUR Hedged),,EUR 27 m,13.09%,+20.88%,+52.64%,-
IE000JHYO4T6,UBS MSCI Japan Climate Paris Aligned UCITS ETF ir-hEUR acc,AW1Q,29.0,equity,EUR,Ireland,True,Accumulating,0.15,53.0,MSCI Japan Climate Paris Aligned (EUR Hedged),,EUR 30 m,19.31%,+46.90%,+75.63%,-
IE000JIPY1U8,JPMorgan Nasdaq Hedged Equity Laddered Overlay Active UCITS ETF USD (Acc),HEQQ,9.0,equity,USD,Ireland,False,Accumulating,0.5,90.0,J.P. Morgan Nasdaq Hedged Equity Laddered Overlay Active,,EUR 10 m,-,-,-,-
IE000JNKVS10,JPMorgan BetaBuilders US Small Cap Equity UCITS ETF USD (acc),JPSC,62.0,equity,USD,Ireland,False,Accumulating,0.13,1280.0,Morningstar US Small Cap Target Market Exposure,,EUR 59 m,17.64%,+38.17%,+49.93%,-
IE000JTPK610,iShares MSCI ACWI SRI UCITS ETF USD (Acc),CBUY,82.0,equity,USD,Ireland,False,Accumulating,0.2,560.0,MSCI ACWI SRI Select Reduced Fossil Fuel,,EUR 87 m,11.07%,+29.64%,+45.78%,-
IE000JZ473P7,HSBC S&P 500 UCITS ETF USD (Acc),H4ZN,420.0,equity,USD,Ireland,False,Accumulating,0.09,502.0,S&P 500®,,EUR 431 m,13.00%,+31.19%,+65.42%,-
IE000JZYIUN0,Xtrackers MSCI Global SDG 7 Affordable and Clean Energy UCITS ETF 1C,XDG7,23.0,equity,USD,Ireland,False,Accumulating,0.35,96.0,MSCI ACWI IMI SDG 7 Affordable and Clean Energy Select,,EUR 23 m,17.77%,+70.65%,+1.62%,-
IE000K1P4V37,Amundi MSCI World SRI Climate Paris Aligned UCITS ETF Acc EUR Hedged,MWSH,276.0,equity,EUR,Ireland,True,Accumulating,0.2,300.0,MSCI World SRI Filtered PAB (EUR Hedged),MWSH.DE,EUR 220 m,12.76%,+29.46%,-,-
IE000K54GGV6,JPMorgan US Research Enhanced Index Equity (ESG) UCITS ETF CHF Hedged (acc),JUHC,58.0,equity,CHF,Ireland,True,Accumulating,0.2,240.0,JP Morgan US Research Enhanced Equity (CHF Hedged),,EUR 59 m,13.23%,+26.23%,+66.05%,-
IE000KCS7J59,HSBC MSCI Emerging Markets UCITS ETF USD (Acc),H4Z3,820.0,equity,USD,Ireland,False,Accumulating,0.15,1203.0,MSCI Emerging Markets,,EUR 965 m,15.51%,+49.70%,+60.77%,-
IE000KD0BZ68,Xtrackers MSCI Genomic Healthcare Innovation UCITS ETF 1C,XGEN,6.0,equity,USD,Ireland,False,Accumulating,0.3,100.0,MSCI ACWI IMI Genomic Innovation Select Screened 100,,EUR 8 m,17.77%,+26.91%,+0.10%,-
IE000KF370H3,WisdomTree US Efficient Core UCITS ETF USD Unhedged Acc,WTEF,19.0,equity,USD,Ireland,False,Accumulating,0.2,459.0,WisdomTree US Efficient Core,,EUR 20 m,12.66%,+27.13%,-,-
